timestamp,rr_interval
155.786,6.57
156.036,-3.03
156.286,-12.64
156.536,-9.36
156.786,0.57
157.036,10.49
157.286,8.16
157.536,-7.64
157.786,-23.44
158.036,-21.74
158.286,-1.37
158.536,19.0
158.786,29.53
159.036,6.76
159.286,-16.01
159.536,-29.06
159.786,-11.3
160.036,6.46
160.286,23.68
160.536,18.95
160.786,14.22
161.036,9.49
161.286,13.45
161.536,18.72
161.786,24.0
162.036,29.58
162.286,35.34
162.536,41.09
162.786,44.53
163.036,43.57
163.286,42.6
163.536,40.76
163.786,24.05
164.036,7.35
164.286,-9.35
164.536,2.43
164.786,14.91
165.036,27.4
165.286,13.02
165.536,-11.4
165.786,-35.82
166.036,-32.97
166.286,-22.07
166.536,-11.17
166.786,-2.29
167.036,5.67
167.286,13.62
167.536,11.23
167.786,-2.01
168.036,-15.25
168.286,-21.47
168.536,-19.32
168.786,-17.17
169.036,-12.16
169.286,-2.76
169.536,6.63
169.786,14.53
170.036,17.15
170.286,19.76
170.536,22.31
170.786,7.77
171.036,-6.76
171.286,-21.29
171.536,-17.86
171.786,-13.83
172.036,-9.81
172.286,-11.93
172.536,-14.86
172.786,-17.79
173.036,-26.03
173.286,-35.34
173.536,-44.66
173.786,-30.19
174.036,-12.72
174.286,4.75
174.536,4.46
174.786,-2.47
175.036,-9.41
175.286,-17.19
175.536,-25.43
175.786,-33.67
176.036,-42.22
176.286,-50.91
176.536,-59.61
176.786,-53.93
177.036,-44.49
177.286,-35.04
177.536,-50.18
177.786,-71.63
178.036,-91.03
178.286,-61.3
178.536,-31.56
178.786,-1.83
179.036,1.43
179.286,2.14
179.536,2.84
179.786,5.79
180.036,9.4
180.286,13.01
180.536,6.44
180.786,-7.26
181.036,-20.97
181.286,-23.24
181.536,-16.81
181.786,-10.38
182.036,1.17
182.286,18.45
182.536,35.73
182.786,51.2
183.036,55.53
183.286,59.86
183.536,64.2
183.786,38.38
184.036,2.63
184.286,-33.13
184.536,-19.86
184.786,6.59
185.036,33.04
185.286,44.28
185.536,38.51
185.786,32.74
186.036,25.25
186.286,11.94
186.536,-1.36
186.786,-14.04
187.036,-23.21
187.286,-32.38
187.536,-37.17
187.786,-22.56
188.036,-7.94
188.286,5.0
188.536,-40.06
188.786,-85.11
189.036,-105.07
189.286,-79.62
189.536,-54.17
189.786,-32.0
190.036,-15.19
190.286,1.62
190.536,12.79
190.786,-0.42
191.036,-13.63
191.286,-20.18
191.536,9.31
191.786,38.79
192.036,68.27
192.286,54.52
192.536,23.96
192.786,-6.61
193.036,-20.08
193.286,-24.75
193.536,-29.41
193.786,-20.41
194.036,-4.11
194.286,12.19
194.536,22.18
194.786,24.02
195.036,25.85
195.286,26.32
195.536,21.14
195.786,15.96
196.036,10.54
196.286,-6.97
196.536,-24.47
196.786,-40.48
197.036,-29.19
197.286,-17.91
197.536,-6.63
197.786,-10.14
198.036,-14.53
198.286,-18.92
198.536,8.58
198.786,40.1
199.036,71.62
199.286,70.93
199.536,20.3
199.786,-30.34
200.036,-44.15
200.286,-19.33
200.536,5.49
200.786,18.7
201.036,-1.82
201.286,-22.35
201.536,-31.63
201.786,-10.82
202.036,9.99
202.286,30.2
202.536,13.38
202.786,-3.45
203.036,-20.28
203.286,-15.98
203.536,-10.97
203.786,-5.97
204.036,-14.48
204.286,-25.26
204.536,-36.05
204.786,-9.19
205.036,23.39
205.286,55.97
205.536,67.23
205.786,50.94
206.036,34.64
206.286,20.39
206.536,13.58
206.786,6.77
207.036,0.48
207.286,0.24
207.536,-0.01
207.786,-0.26
208.036,4.78
208.286,10.13
208.536,15.48
208.786,3.87
209.036,-13.71
209.286,-31.29
209.536,-46.98
209.786,-62.03
210.036,-77.08
210.286,-51.6
210.536,-22.78
210.786,6.03
211.036,9.47
211.286,3.62
211.536,-2.22
211.786,1.3
212.036,10.67
212.286,20.04
212.536,18.05
212.786,-2.8
213.036,-23.65
213.286,-35.04
213.536,-31.27
213.786,-27.51
214.036,-34.05
214.286,-60.25
214.536,-86.45
214.786,-83.07
215.036,-59.63
215.286,-36.2
215.536,-21.61
215.786,-13.99
216.036,-6.37
216.286,-9.37
216.536,-26.33
216.786,-43.3
217.036,-48.83
217.286,-42.92
217.536,-37.0
217.786,-27.21
218.036,-13.53
218.286,0.16
218.536,5.68
218.786,-6.13
219.036,-17.94
219.286,-22.22
219.536,-7.89
219.786,6.43
220.036,19.69
220.286,18.27
220.536,16.86
220.786,15.44
221.036,6.22
221.286,-4.2
221.536,-14.62
221.786,-0.42
222.036,20.08
222.286,40.59
222.536,56.26
222.786,65.99
223.036,75.71
223.286,85.43
223.536,63.77
223.786,40.95
224.036,18.12
224.286,1.57
224.536,-13.13
224.786,-27.83
225.036,-21.19
225.286,-7.66
225.536,5.87
225.786,21.37
226.036,38.38
226.286,55.4
226.536,68.41
226.786,58.44
227.036,48.46
227.286,38.48
227.536,24.56
227.786,9.99
228.036,-4.57
228.286,-16.58
228.536,-27.73
228.786,-38.88
229.036,-29.81
229.286,-14.77
229.536,0.26
229.786,5.93
230.036,5.45
230.286,4.98
230.536,9.55
230.786,20.45
231.036,31.35
231.286,39.99
231.536,34.76
231.786,29.53
232.036,24.29
232.286,21.67
232.536,19.34
232.786,17.01
233.036,17.37
233.286,18.91
233.536,20.46
233.786,16.7
234.036,6.82
234.286,-3.07
234.536,-7.88
234.786,-3.53
235.036,0.83
235.286,0.41
235.536,-19.59
235.786,-39.59
236.036,-49.07
236.286,-29.79
236.536,-10.51
236.786,9.0
237.036,30.8
237.286,52.35
237.536,66.6
237.786,75.69
238.036,84.08
238.286,87.41
238.536,87.44
238.786,85.83
239.036,84.22
239.286,81.12
239.536,71.57
239.786,62.03
240.036,52.48
240.286,35.07
240.536,16.15
240.786,-2.77
241.036,-1.58
241.286,7.26
241.536,16.11
241.786,14.82
242.036,3.24
242.286,-8.34
242.536,-16.93
242.786,-21.27
243.036,-25.61
243.286,-26.42
243.536,-21.38
243.786,-16.35
244.036,-11.43
244.286,-6.83
244.536,-2.23
244.786,1.36
245.036,-1.97
245.286,-5.3
245.536,-8.54
245.786,-4.57
246.036,-0.61
246.286,3.35
246.536,-0.55
246.786,-5.83
247.036,-11.1
247.286,-15.48
247.536,-19.56
247.786,-23.64
248.036,-20.28
248.286,-13.81
248.536,-7.33
248.786,-15.28
249.036,-34.02
249.286,-52.76
249.536,-43.07
249.786,-18.74
250.036,5.6
250.286,19.26
250.536,18.88
250.786,18.5
251.036,21.79
251.286,38.72
251.536,55.65
251.786,72.58
252.036,72.4
252.286,66.7
252.536,61.0
252.786,54.33
253.036,46.06
253.286,37.79
253.536,32.47
253.786,52.52
254.036,72.57
254.286,92.62
254.536,101.15
254.786,100.18
255.036,99.21
255.286,98.09
255.536,60.31
255.786,22.53
256.036,-15.24
256.286,-23.86
256.536,-30.09
256.786,-36.31
257.036,-26.57
257.286,-15.45
257.536,-4.32
257.786,10.77
258.036,27.01
258.286,43.25
258.536,53.37
258.786,54.74
259.036,56.12
259.286,57.63
259.536,63.5
259.786,69.37
260.036,75.24
260.286,82.8
260.536,91.65
260.786,100.5
261.036,109.35
261.286,97.51
261.536,85.16
261.786,72.82
262.036,62.35
262.286,53.39
262.536,44.42
262.786,39.03
263.036,44.25
263.286,49.46
263.536,54.67
263.786,63.99
264.036,73.9
264.286,83.8
264.536,81.01
264.786,56.05
265.036,31.09
265.286,13.21
265.536,30.36
265.786,47.51
266.036,64.66
266.286,65.0
266.536,59.32
266.786,53.63
267.036,57.05
267.286,75.33
267.536,93.61
267.786,111.89
268.036,111.44
268.286,105.07
268.536,98.7
268.786,93.39
269.036,91.57
269.286,89.76
269.536,87.94
269.786,85.46
270.036,82.73
270.286,80.01
270.536,78.98
270.786,82.76
271.036,86.54
271.286,90.32
271.536,76.92
271.786,57.35
272.036,37.78
272.286,31.85
272.536,41.18
272.786,50.51
273.036,57.99
273.286,44.11
273.536,30.23
273.786,16.35
274.036,25.43
274.286,38.13
274.536,50.82
274.786,49.83
275.036,33.76
275.286,17.69
275.536,10.46
275.786,24.23
276.036,38.01
276.286,51.78
276.536,61.47
276.786,70.84
277.036,80.21
277.286,79.66
277.536,65.86
277.786,52.06
278.036,38.22
278.286,24.1
278.536,9.98
278.786,-4.15
279.036,-2.55
279.286,-0.43
279.536,1.69
279.786,12.68
280.036,25.84
280.286,39.0
280.536,46.18
280.786,46.36
281.036,46.54
281.286,43.72
281.536,17.16
281.786,-9.4
282.036,-31.54
282.286,-7.93
282.536,15.69
282.786,39.3
283.036,-8.28
283.286,-85.38
283.536,-167.75
283.786,-224.11
284.036,-207.95
284.286,-191.79
284.536,-197.63
284.786,-232.0
285.036,-273.43
285.286,-309.35
285.536,-335.67
285.786,-343.35
286.036,-299.44
286.286,-254.9
286.536,-172.17
286.786,-80.61
287.036,10.96
287.286,57.45
287.536,31.63
287.786,5.82
288.036,-11.01
288.286,-3.76
288.536,3.48
288.786,10.01
289.036,7.35
289.286,4.68
289.536,2.02
289.786,13.78
290.036,27.07
290.286,40.35
290.536,38.06
290.786,23.32
291.036,8.58
291.286,8.59
291.536,31.12
291.786,53.65
292.036,76.18
292.286,58.63
292.536,37.59
292.786,16.55
293.036,12.01
293.286,14.01
293.536,16.01
293.786,17.54
294.036,18.56
294.286,19.58
294.536,15.37
294.786,-5.42
295.036,-26.2
295.286,-42.25
295.536,-43.64
295.786,-45.02
296.036,-48.21
296.286,-56.41
296.536,-64.62
296.786,-62.16
297.036,-42.32
297.286,-22.48
297.536,-9.54
297.786,-17.99
298.036,-26.44
298.286,-32.74
298.536,-31.07
298.786,-29.4
299.036,-26.77
299.286,-19.12
299.536,-11.47
299.786,-4.02
300.036,-22.11
300.286,-40.2
