Participant,Label,Window_Size,MeanRR,SDNN,RMSSD,SD1,SD2,LSP_LF,LSP_HF,LSP_LFHF,FFT_LF,FFT_HF,FFT_LFHF
P01,1,20,817.3404347826088,19.57319397874666,18.68225726093175,13.496707663312488,24.167306993340627,10.506305531648987,4.759209090245549,2.2075738494412147,77.4571709454508,96.85312225563837,0.7997385023996124
P01,1,20,810.9556,23.680488642199364,30.068042766920055,21.708201463478854,25.500687714014315,3.8480890152322753,17.09952401444793,0.22504070943617513,41.86765905733529,243.5746607042003,0.1718884014301464
P01,1,20,736.9854166666668,150.36330597066407,90.91158762895624,65.71877785869961,202.2357283014403,790.851543034894,727.3808861153196,1.0872591762185948,829.7390325962454,1399.1571645975666,0.5930277552735825
P01,1,20,720.9232,163.39642590236383,79.63481527677871,57.52099168101495,223.80375222807584,1296.3781717748031,501.73796314405035,2.5837753309541966,9684.723523514853,4880.5392240276415,1.9843552277657102
P01,1,20,756.3888000000001,159.39948837538134,88.53887201864124,63.952783080708194,216.16298324389064,1042.213162306573,729.4180739264032,1.4288282667529981,7626.545466172745,9528.933674515521,0.8003566533965303
P01,1,20,835.9895833333334,35.903234622253464,32.82785091431015,23.73405459731772,44.88629150478686,45.16161921770223,8.56543435529005,5.272542797530194,631.5159531959576,285.90511523923806,2.208830550889309
P01,1,20,839.0352173913044,15.56095488702566,20.204454166886535,14.610661043414204,16.4564643185149,5.248371127985905,3.5062978950654085,1.4968411940617496,65.74041130113517,64.26158556106878,1.023012593404827
P01,1,20,838.6855555555557,32.889956654242475,23.37950581829507,16.75431479672304,43.3911446395253,28.774704340360895,7.618334518363209,3.777033454097144,101.03790758477521,116.69897748230346,0.8657994248501181
P01,1,20,830.0469565217392,35.81286988510017,29.42478601142549,21.10604956515437,46.03974338077349,30.318388616886473,12.91455580868201,2.347613736471251,193.40306688131514,71.09157001519944,2.7204782063466233
P01,1,30,840.2245714285715,27.475015746166562,29.846845433863535,21.40123768223582,32.43054125623948,11.551274218196761,5.459773057846676,2.1157059269332636,63.171675294213884,75.30707668649336,0.8388544353832817
P01,1,30,814.8361764705883,26.46066182716431,31.058237037520136,22.29726752351398,30.052705529585012,7.09610107973409,12.824591228787712,0.5533198644027949,29.655566319548647,206.36200580002128,0.14370652293565558
P01,1,30,781.48075,125.15036663411676,67.98855882256389,48.68528629770331,170.16160388118806,434.019318035276,171.61774028756474,2.5289886541334714,7681.680781297193,3213.131314555728,2.390714860142378
P01,1,30,772.2220512820513,145.52837070445077,67.99947190197412,48.72440336146046,199.95736014674176,661.6697389249063,275.3867162584491,2.4026930126285846,9767.68175847553,3582.5405296023487,2.7264679011348725
P01,1,30,817.8574285714286,19.25071065805978,23.349821009516788,16.75742791111091,21.456195643323955,4.575032946771022,4.588816405983399,0.9969962931630028,89.77182452825629,78.15757454494108,1.1486004402124446
P01,1,30,760.4151351351352,125.31898800043611,75.43813917155343,54.096599351427706,168.76982978458565,441.3568177803289,318.97294329600663,1.3836810521284564,6064.933166757185,5288.496962836115,1.1468160442139468
P01,1,30,757.1011428571428,149.68515152442728,68.53347571893349,49.18824163508506,205.8927052098495,742.1057934496413,283.2611798613742,2.6198640908465536,5757.229132279095,1095.9690057324244,5.25309484316265
P01,1,30,782.0002564102564,133.40979216185508,70.23822285621982,50.231671594600215,181.86017831881438,401.5182513841289,297.3385129849101,1.3503741824541442,624.4072772922489,123.180808420613,5.069030519430825
P01,1,30,846.4348571428571,21.187767610168873,23.130372380715986,16.599702579052817,24.945798581966255,5.682852058639552,3.4592905591115883,1.6427796282307714,110.9163917755954,49.4006065586304,2.2452435203190446
P01,1,30,826.5310526315789,33.04756300370183,26.52862956291724,18.952060241234655,42.72121549745392,23.654046296829524,6.726856203148693,3.516359735140107,610.4178852980549,113.51241575156584,5.377542899219239
P01,1,40,834.5221276595745,29.52732440772446,30.917547641653478,22.100250318821935,35.430279552995515,9.586979759417998,4.170710006763866,2.298644533873196,196.16783209722027,90.65901070045173,2.1637985080753017
P01,1,40,778.5629999999999,108.88980882675169,62.08265073632874,44.35203601890344,147.46822652229514,261.6519358726491,106.3203325227148,2.460977403515442,768.6022329784688,540.8143252477876,1.421194293672444
P01,1,40,790.9311764705882,131.7603070981099,61.08642346708473,43.63305211718777,181.15660025545642,398.3342565456179,165.82609184462493,2.402120511402075,5360.33060920346,2240.3996264651564,2.3925778891781233
P01,1,40,814.015,21.8189530142557,25.951232906390064,18.535882800735184,24.668896815099078,3.698867548826483,5.556515596682702,0.66568112416255,65.18263399476047,127.17802920321081,0.5125306187172369
P01,1,40,728.7904081632652,155.71945761206788,84.53367990038055,60.40631904662302,211.77387841098533,503.9859149471863,327.7725319640968,1.5376087554596898,4641.608443763007,1317.6958652264643,3.5225187892391863
P01,1,40,795.3769387755102,122.22178074447426,66.6306589685509,47.61234372862196,166.16074175739655,311.7324088637637,208.97780051934234,1.4917010710662097,3464.768002062435,2084.7466938655944,1.661961144851592
P01,1,40,838.8464,26.12925171027245,22.431196616156118,16.01055423584005,33.3037196562002,9.325514709492815,2.8526647893595922,3.269053813920542,182.80278090698255,70.56988373263258,2.5903795108911565
P01,1,60,827.714347826087,29.676641313361987,30.603918218001386,21.799368005142192,35.863541847679656,5.172676194446834,4.4223800335938765,1.1696589065511007,239.98625037917446,130.17109521072405,1.843621658023842
P01,1,60,776.91,134.79889951426313,67.5595922605388,48.08002447782112,184.4716722608784,253.26746419592865,108.09341318961752,2.3430425288879233,2649.721570724617,1217.3893879548682,2.1765604308215383
P01,1,60,788.3384722222222,94.74367864988088,56.14606096576883,39.982108289831324,127.88338557030772,124.33250999348184,96.19712275077534,1.2924763905423537,1628.47926125206,1641.2587776001806,0.9922135884221703
P01,1,60,770.2236486486485,140.91473828995643,70.82899855981519,50.42828627336843,192.79760081024097,311.6238627471759,151.38769356084504,2.058449107832728,6461.823695246354,3598.1107233770585,1.795893509686527
P01,1,60,836.0739726027398,29.554633766209907,25.007296601858698,17.7807614422102,37.82588104254547,8.667585914723315,2.7863283730652757,3.110755357663746,408.6944062405879,91.23350594694892,4.479652535530513
P01,0,10,847.3163636363638,47.448544397637164,59.318243736644824,44.18528146088671,50.50138248732713,77.32930107307895,108.03253563444576,0.7157964090997675,0.0,489.7425035801581,0.0
P01,0,10,859.4125,42.09279621481351,47.277717219156706,35.02239675615384,48.135628299817405,53.14277058517178,95.30199321211437,0.5576249645365917,0.0,577.1273020515804,0.0
P01,0,10,891.38,32.68622584514768,37.236357636052446,27.753585404011837,36.96643365571288,45.57057996328178,37.3953692568084,1.2186155898162432,0.0,338.83322394417934,0.0
P01,0,10,907.5645454545454,32.59398329865081,34.93366943222543,25.91469385846143,38.12039003955334,46.64159036343141,39.045401842521095,1.1945475821083225,0.0,199.1086968669002,0.0
P01,0,10,868.3841666666667,39.7251590667525,48.014486166345506,35.60584057043554,43.455731992802775,56.57681829418957,64.78032958703655,0.8733641624680988,0.0,360.67395366406345,0.0
P01,0,10,891.9954545454544,37.25339350009241,47.4218714308071,35.146381708822055,39.247452239900014,37.50218038173917,50.47160288210747,0.743035256267519,0.0,230.03791558192137,0.0
P01,0,10,877.0354545454545,46.328668740562,63.07607137417483,46.93543364145164,45.713850892638035,55.52097590163825,105.33654518271717,0.527081800578625,0.0,281.18242054589894,0.0
P01,0,10,842.3900000000002,44.151046934977046,47.224040872882085,34.567966937351386,51.99697638062499,57.36528957746233,87.4802685730379,0.6557511826746123,0.0,769.8522031372866,0.0
P01,0,10,822.5866666666666,37.711266301472904,50.83488932541579,37.394257860119254,38.02563202909481,3.477721095975766,107.70407223594586,0.032289597076303383,0.0,834.6799638145474,0.0
P01,0,10,832.9266666666667,33.32102102913777,41.221991262387625,30.54646593157856,35.88167086326099,41.72315334328922,36.939781344481865,1.1294910750607867,0.0,246.26329173437006,0.0
P01,0,10,829.1025000000001,49.58359463389257,56.69211657557141,41.41401406419195,56.585732766548766,105.96749154366374,30.391530176208086,3.486744199099921,0.0,264.50540767004395,0.0
P01,0,10,826.3923076923079,33.543646232395524,48.917526170756695,36.06429880761372,30.817507307427654,15.651453405009338,40.365248178203224,0.3877457494107752,0.0,318.6874786946779,0.0
P01,0,10,849.8272727272728,31.400454802728277,44.74055654548786,33.277708454759896,29.403592359376162,21.230242699313195,45.69876119601939,0.46456932625041186,0.0,308.1302346614489,0.0
P01,0,10,875.6374999999999,18.219155316713945,19.980106924820817,14.78017422089469,21.105015776091996,15.711597011525635,6.915887083771289,2.2718122521685205,0.0,33.63521435281987,0.0
P01,0,10,872.8136363636364,33.140692289910696,43.14686697780038,31.962396317130764,34.27850919418402,22.78111869291229,70.56763527934037,0.32282672648351834,0.0,375.0360487221191,0.0
P01,0,10,864.0450000000001,38.394123958562396,49.566684467401174,36.62169657457175,40.08826323365618,16.17810422227578,89.24014759108961,0.18128728670873603,0.0,268.4066172705584,0.0
P01,0,10,896.4436363636364,64.40198153360303,52.81624182010682,39.20992261036881,82.20591474947518,265.1305633472457,65.72869147021059,4.0337112669800765,0.0,418.0537758395682,0.0
P01,0,10,876.8618181818182,31.48559474368614,32.39242087279058,24.0687801588143,37.46170276954772,48.85494343372779,35.40153853280518,1.3800231701358368,0.0,156.59254715399135,0.0
P01,0,10,895.1009090909091,44.802572125837926,49.30618308082669,35.61340609782907,52.40444870707954,28.752835334338055,122.5655191343063,0.23459155182813637,0.0,176.59824098410837,0.0
P01,0,10,944.460909090909,59.41401778276664,73.33473917591856,54.32860515725887,64.09722053138097,82.70758129538858,127.9832149501899,0.6462377220917426,0.0,637.2690469567603,0.0
P01,0,10,907.3109090909089,32.202966153615556,41.61355728605761,30.951993913514222,33.40712694859581,42.056525851145025,22.363782853242636,1.8805640408481716,0.0,154.37715161515092,0.0
P01,0,10,891.7945454545454,34.66338309041296,53.48224873731469,39.8021733703073,28.6162060648412,29.177993051561966,35.19749602633654,0.8289792270941525,0.0,80.62580047620796,0.0
P01,0,10,948.1554545454545,56.79324350019754,59.08392209391659,43.395637063086355,67.58523284293949,110.50621932712363,117.91835897261635,0.9371417673204391,0.0,838.0342984267205,0.0
P01,0,10,867.4654545454546,43.92297675787387,45.88201761038852,34.06081975264576,51.945320600832105,82.15849734625172,68.35612734714628,1.2019185482672265,0.0,140.23002187952778,0.0
P01,0,10,882.9799999999999,37.852357678461466,36.86114658109168,26.286524114077913,46.63282763929678,30.93204981305159,55.94502238059501,0.5529008390169243,0.0,54.574467976878864,0.0
P01,0,10,935.3950000000001,32.013186605938934,32.430478120297785,24.075742575371518,38.34119002819004,52.82385379315967,23.37383238794715,2.2599569003668645,0.0,66.8150680589301,0.0
P01,0,10,913.6845454545454,34.024555651363414,35.647768934394726,26.34764806075359,40.26341038973375,54.94204468441677,24.873085727793992,2.208895401466926,0.0,321.8165026858391,0.0
P01,0,10,903.3836363636364,47.354918492745234,56.807836167204975,41.936576457789215,52.213984390286555,98.48726625934691,17.33393367342934,5.681760880988892,0.0,80.21434035462563,0.0
P01,0,10,885.4766666666666,42.48131724830946,43.98021176930287,32.59358507715618,50.467641535158066,75.16276343813601,55.27380892361417,1.3598260170926062,0.0,232.49165915674686,0.0
P01,0,10,857.9236363636363,44.48143821252351,60.55592440050768,45.09815886855397,43.856045849754395,62.571913290194956,80.7421987636169,0.7749592437206501,0.0,473.37642060330865,0.0
P01,0,20,853.6273913043478,44.12956731112593,52.59990343060615,38.04981299480189,49.46765764815425,31.86822923565078,50.81145737508292,0.6271858923550266,159.55269614978357,935.1394955098148,0.17061913962130262
P01,0,20,899.4722727272729,32.91275508020709,36.352583126925126,26.339529097826308,38.37613973348748,28.046475962135187,17.7444701824115,1.580575563757048,315.2230540990786,199.70191354295758,1.5784678699699661
P01,0,20,879.6765217391305,39.563900397009725,47.13213466608338,34.10948820022642,44.35253368148912,24.715171496874937,32.00211951629788,0.7722979562115602,46.979648537705785,430.06757842385525,0.10923782887768572
P01,0,20,858.9595652173913,47.57512781029609,59.635681128300725,43.16109291431858,51.6130374108478,31.01807971325148,46.078203639992196,0.6731616526459002,369.0816266789855,439.1780958652498,0.8403917002095397
P01,0,20,827.7566666666668,35.20018782887963,45.33502739268667,32.71285188815132,37.52300318099133,12.182662136642776,37.53221506923824,0.32459214342048787,132.03917123201737,235.559485895486,0.5605342987146824
P01,0,20,827.6932,41.12572671293075,52.26495372139918,37.62231090948945,44.35326952055556,30.14701037542077,17.047040811660384,1.7684600341192265,361.6761269375711,174.75521654521478,2.0696156262894383
P01,0,20,863.2934782608697,28.070061309110695,33.309258813838404,24.10396973152308,31.541327286217456,14.457114433981431,11.410654176393503,1.266983839006398,26.188463330136457,140.46111041562435,0.1864463640693485
P01,0,20,868.2386956521739,35.44491697169617,46.08442548982544,33.290954441395165,37.475280261017694,11.240628443138984,41.06754556617988,0.27371074380437077,107.13550642717878,705.8510180872267,0.1517820385348503
P01,0,20,886.6527272727272,50.473255924661366,42.91949240812882,31.039197871784783,64.27804697366682,84.43890584557435,21.95552483270623,3.8459069636900334,824.5452641101815,323.36130725024174,2.5499193800329527
P01,0,20,919.7809090909093,57.226872051934535,61.569612248096504,44.6113646341805,67.52522428821071,58.879870278076496,47.17803903710683,1.2480355580647566,837.7582137058118,423.5618477373263,1.9778887503233087
P01,0,20,899.5527272727271,33.601288266377125,46.89991963644246,33.95411264801784,33.244719589824506,23.34550614290285,9.276788265752481,2.516550499388723,175.36214808900542,212.90074133722604,0.823680307487699
P01,0,20,907.8104545454546,64.49688899675503,51.9708010970263,37.449886753595734,83.16972623895269,70.4528239116168,50.596026300769616,1.3924576505832267,226.37497845318904,483.6628805740017,0.46804290249549774
P01,0,20,906.805,43.62713023861578,38.15929612758053,27.171116426402936,55.3929906924797,30.62797306376118,22.423437346726857,1.3658910803981592,246.10179999651348,111.90566013492833,2.1991899221163655
P01,0,20,908.5340909090911,40.582182890793554,46.28057748538745,33.26122830106005,46.77090792649204,36.886013283633226,12.927718579475496,2.85325001908649,379.36754534401854,168.67590011100697,2.2490915720286875
P01,0,20,872.2991304347827,44.71843304225832,51.54618383723298,37.30038163662799,51.07012862008266,36.75843939051357,28.31464215845974,1.2982131006565105,161.21241543207125,245.554688812547,0.6565234661641446
P01,0,30,865.8414705882352,44.08418682560524,47.62877991044466,34.18663731807247,52.13544749047721,25.909857708673563,28.787305704679948,0.9000445534734917,542.7651430531309,603.5169919116678,0.8993369703376494
P01,0,30,888.6991176470589,39.253504253347344,43.36593957418098,31.139134191876586,45.95682228043426,15.888261213870363,18.808506744851282,0.8447380448328085,217.9028366561492,385.1263001917425,0.5657957832214058
P01,0,30,846.4888571428572,47.23871802884159,57.565503558989214,41.316987703673725,52.49666169492381,16.795481018810634,34.08870301405331,0.4926993265741609,308.6074558355058,627.9343666355048,0.49146451003953767
P01,0,30,829.3905405405404,38.37934875438626,48.87025123278531,35.01005822821288,41.475832052880676,18.190764207909616,11.653557978358707,1.560962260769703,531.9905398501261,178.99184335137957,2.9721496236327005
P01,0,30,866.3735294117646,29.64021509372257,36.87210545393442,26.47624167617931,32.49758957690284,9.612622630999947,12.468523225724086,0.7709511749689757,148.3520734192671,107.88177339077677,1.3751356578269809
P01,0,30,878.6735294117648,47.25249737715348,44.62301393594198,32.0420654061567,58.64216112374586,37.78956886430433,22.23907748076534,1.6992417467401095,1418.865629632724,257.0406456505792,5.520004923896466
P01,0,30,915.6242424242425,50.08862857664796,55.42066114049887,39.81445466159245,58.58797338514782,35.592352764673166,19.308498220141527,1.8433516868518158,597.4015637593385,490.57495688932386,1.2177579702547174
P01,0,30,902.4718181818182,56.250942295137676,53.267249905547054,38.236242136245735,69.75906253297993,35.72751029097368,28.177464354313077,1.2679462510083854,862.5418658449055,675.655985104567,1.2765991641610566
P01,0,30,909.0981818181817,40.27003899105276,36.798251571915756,26.323099351630432,50.50194571703166,17.192054726535968,12.493154006577992,1.3761180497321872,325.51034943730724,119.9590731170624,2.7135117084445715
P01,0,30,882.3558823529412,47.22901503651197,52.65049299029604,37.800877722994585,55.06590021065087,31.072477888267024,13.937165797087554,2.2294689135979304,682.6588618434519,280.87199042290456,2.4304981810951785
P01,0,40,876.0404444444442,45.03142755875943,44.910713264310246,32.11255384511801,54.99493450767983,19.39969803012184,18.563598546259396,1.0450397309432724,704.3839465282076,412.87647117931203,1.7060404157113958
P01,0,40,869.3180434782608,44.51391825383583,54.21491408172561,38.75795806324584,49.60643631008011,11.852275538692888,17.59965084903417,0.6734381062646657,315.81203840987985,488.0191086109047,0.6471304767323676
P01,0,40,827.7242857142857,37.93911871889839,48.853130763715285,34.9099093028187,40.743731920410845,10.67060226107324,13.388294170488088,0.7970098449580324,613.4089886932936,202.66133815876387,3.026768668687819
P01,0,40,865.7660869565217,31.71231274920487,40.269021454325014,28.796059610490264,34.38209578713687,6.111026020537761,13.5339891205262,0.45153176688087693,226.4187018328278,275.21789505889427,0.8226888799668209
P01,0,40,903.2168181818182,55.895249653495945,52.78529129164854,37.765806793853855,69.44279447763158,31.691122986973827,13.416462493319617,2.362107224818286,651.7415006523161,208.515326320433,3.125628759061871
P01,0,40,903.681590909091,50.99404689118506,50.205378105315326,35.89589488740241,62.548144392246506,25.89174081830292,15.346903324302053,1.6870987111323597,909.7395847999908,538.3731352487054,1.6897937977156494
P01,0,40,907.6695454545454,41.648565287249184,41.93118859207531,29.996152632587318,50.68961242912635,15.933892139224834,8.750234301928629,1.820967483775019,410.3226616609608,177.60150141318334,2.3103558156659965
P01,0,60,877.2702941176472,42.99642081496178,45.48299966151041,32.3881219432713,51.46254912829664,11.207285153783195,11.955364399155089,0.9374273154380169,589.2373532008415,305.17227839678685,1.9308351213825246
P01,0,60,837.7022222222222,43.46866160202138,52.91514354985165,37.675949988890686,48.57542460315405,9.003883380633672,11.182023467359283,0.8052105602278803,367.8313247737167,424.7465269524375,0.8660019598345201
P01,0,60,872.5235294117647,39.63380479943503,40.82294441909813,29.07958896337097,47.91716259839299,11.582327068111466,8.583946840306904,1.3493008849641663,452.9115474052384,479.7422076916509,0.9440727543746629
P01,0,60,909.0480303030303,53.26155034629931,53.97356160480513,38.459424173593966,64.76463682302501,17.182397547578635,11.521990194704227,1.4912699331645034,651.5096265944742,308.15502648167353,2.1142268358657472
P01,0,60,895.5274626865671,45.6400396496549,45.19500004190595,32.19120780893651,55.9441916399371,11.852875755105186,6.98555885019938,1.6967684346066148,687.1519747023649,192.91883977792156,3.5618707612661344
P02,1,10,760.1476923076923,29.88693810397392,25.849397800851484,18.983491871527825,37.76354293263774,44.025880374147974,32.53155394944043,1.353328538887865,0.0,93.79825230569408,0.0
P02,1,10,739.5823076923077,36.298897401492816,42.46084990906326,31.15776615942571,40.79722433061776,53.071733173367946,27.090927527791898,1.9590223745171884,0.0,135.96736661416924,0.0
P02,1,10,742.9214285714286,40.63250912511063,33.998086937129486,24.948072403828444,51.7648073399074,82.65059163585828,44.45432843705482,1.8592248391039699,0.0,78.49489030558789,0.0
P02,1,10,745.519090909091,44.450441719862695,37.45930151511104,27.659200809937452,56.45043975681124,116.58505606368956,80.27904565189942,1.4522476583642736,0.0,129.72645633508614,0.0
P02,1,10,735.5199999999999,36.464296974522256,39.55411463571626,28.95280741225765,42.67346775973362,33.71750047015946,51.31948221838209,0.6570117041843849,0.0,347.78621115792816,0.0
P02,1,10,734.9715384615386,31.881229808502738,45.70589340190896,33.72522472800655,29.923817357592974,22.941143460592833,30.762649385099323,0.7457466739423609,0.0,84.78260517460548,0.0
P02,1,10,748.9735714285714,26.614673687545103,37.48706248622523,27.5873442277154,25.605080539817667,11.776982684895549,24.019323207292484,0.4903128445067907,0.0,159.12749872016437,0.0
P02,1,10,743.753076923077,24.328774933062103,22.702374325167,16.57827343241753,30.148622348080533,25.731154404129494,21.63912815667106,1.1891031014665403,0.0,159.62609077061876,0.0
P02,1,10,734.7721428571429,30.101199612837174,30.21157585073337,22.062172653197315,36.406386446394954,35.07828808795597,20.52510223337346,1.7090432821776294,0.0,162.13960401895096,0.0
P02,1,10,590.0858823529412,165.87425693348348,87.9876188023065,62.660204376462104,226.05803903858535,1565.1174325875181,1156.095719540388,1.353795716162446,0.0,827.0456992850324,0.0
P02,1,10,686.0299999999999,35.84208012507514,37.08145929001341,26.783740427394576,43.03418018392546,50.0973675062169,25.29594300655239,1.9804506791164187,0.0,81.88593832792652,0.0
P02,1,10,711.027142857143,19.13569295988378,25.302181724112266,18.606350067127977,19.650781849315262,7.388580731458972,9.68660300967281,0.7627628306931657,0.0,46.657652029662835,0.0
P02,1,10,699.022,33.73560967286645,40.08413669128619,29.37914388821425,37.59053902773415,36.211745383046015,35.270647115544286,1.02668219452903,0.0,246.6460561222419,0.0
P02,1,10,696.2692857142857,27.839396397160648,27.72596256219069,20.316793656657033,33.723758376392496,24.55235370776716,34.801342955400465,0.7055001796692771,0.0,321.46362514364284,0.0
P02,1,10,685.3672222222223,29.579215637207444,20.169687215049727,14.628265045291386,39.19022655190374,44.48596433236081,17.177571799729808,2.589770245236905,0.0,66.65715400358219,0.0
P02,1,10,700.385,14.146515368062333,13.117467698589149,9.558502143918485,17.575062756142675,4.466800235762942,14.361243178208035,0.31103158552046045,0.0,59.57317447905885,0.0
